date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:38	580/580	---MCZ	200	added ('OK')	text/plain	etag:W/%221762759257%22	https://www.doseview.com/robots.txt		(from )
13:16:38	12397/12397	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2006:50:07%20GMT	https://www.doseview.com/	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/index.html	(from )
13:16:39	25886/25886	---M-Z	200	added ('OK')	application/javascript	etag:0x8DE2586DDA5F050	https://cdn.cookielaw.org/scripttemplates/otSDKStub.js	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/cdn.cookielaw.org/scripttemplates/otSDKStub.js	(from https://www.doseview.com/)
13:16:39	32038/32038	---MCZ	200	added ('OK')	image/x-icon	date:Mon,%2013%20Jan%202025%2008:56:29%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/doseview_favicon_0.ico	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/doseview_favicon_0.ico	(from https://www.doseview.com/)
13:16:40	687/687	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%221762834952%22	https://www.doseview.com/rss.xml	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/rss.xml	(from https://www.doseview.com/)
13:16:40	2331/2331	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2006:28:50%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/css/css_AWeGIsVtsIeuepFe9MAA8n8nIsU-7dEMZG8KXCbbM9g.css?delta=0&language=en&theme=doseview&include=eJxNyUsOgCAMRdENIV2SKVCJplDDAz-7NzpycgfnRmtCqY2d1fPGl0sGOVY5KasF1ikCPzPLKvNitcPhRpdCgSHuvaCvvlgaKg8OYyKo	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/css/css_AWeGIsVtsIeuepFe9MAA8n8nIsU-7dEMZG8KXCbbM9g401d.css	(from https://www.doseview.com/)
13:16:40	1845/1845	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2006:28:50%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/css/css_cynq6tUL6662f0sNohzMqPhbAtQZzKjBShYo-bhCqNk.css?delta=1&language=en&theme=doseview&include=eJxNyUsOgCAMRdENIV2SKVCJplDDAz-7NzpycgfnRmtCqY2d1fPGl0sGOVY5KasF1ikCPzPLKvNitcPhRpdCgSHuvaCvvlgaKg8OYyKo	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/css/css_cynq6tUL6662f0sNohzMqPhbAtQZzKjBShYo-bhCqNk1748.css	(from https://www.doseview.com/)
13:16:40	742/742	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2006:28:50%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/css/css_GDjZrEfCdEtqVbto6yV58eu9nQRW_IxXMFGamzvnlbk.css?delta=2&language=en&theme=doseview&include=eJxNyUsOgCAMRdENIV2SKVCJplDDAz-7NzpycgfnRmtCqY2d1fPGl0sGOVY5KasF1ikCPzPLKvNitcPhRpdCgSHuvaCvvlgaKg8OYyKo	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/css/css_GDjZrEfCdEtqVbto6yV58eu9nQRW_IxXMFGamzvnlbk5b00.css	(from https://www.doseview.com/)
13:16:40	267959/267959	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2006:28:50%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/css/css_G18ymCcgaFVIAELee2VKsyQV76MoNWnYFdNsJyJzbXw.css?delta=3&language=en&theme=doseview&include=eJxNyUsOgCAMRdENIV2SKVCJplDDAz-7NzpycgfnRmtCqY2d1fPGl0sGOVY5KasF1ikCPzPLKvNitcPhRpdCgSHuvaCvvlgaKg8OYyKo	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/css/css_G18ymCcgaFVIAELee2VKsyQV76MoNWnYFdNsJyJzbXw772f.css	(from https://www.doseview.com/)
13:16:41	25513/25513	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2006:28:50%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/css/css_d8oXjoI83FVZh4ruvOF-85m0Evz-zO1LMSKktwLuT6U.css?delta=4&language=en&theme=doseview&include=eJxNyUsOgCAMRdENIV2SKVCJplDDAz-7NzpycgfnRmtCqY2d1fPGl0sGOVY5KasF1ikCPzPLKvNitcPhRpdCgSHuvaCvvlgaKg8OYyKo	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/css/css_d8oXjoI83FVZh4ruvOF-85m0Evz-zO1LMSKktwLuT6U7686.css	(from https://www.doseview.com/)
13:16:41	418/418	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Nov%202025%2006:28:50%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/js/js_43UZXJpSrq9RSK7L_eATAdOHNf0AO34yUEOlw-F8Acc.js?scope=header&delta=0&language=en&theme=doseview&include=eJxdjEkOgDAMAz8E9EnItFEUFJqqC_B84BgulmZsOVqlkOoo0KVj2yTzgQymOiVrdApdYW8zSnEcoXEoulhuvrCc5NNQ58t76ZdDJjZjpbWDA7_x5wU7bi-PB4asQ7Y	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/js/js_43UZXJpSrq9RSK7L_eATAdOHNf0AO34yUEOlw-F8Accf7ac.js	(from https://www.doseview.com/)
13:16:41	6664/6664	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Nov%202025%2006:28:51%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/js/js_S1cmfR4SzY-aF1xa7WHIH-R0U_qDwH-jMqCQgphyONM.js?scope=header&delta=1&language=en&theme=doseview&include=eJxdjEkOgDAMAz8E9EnItFEUFJqqC_B84BgulmZsOVqlkOoo0KVj2yTzgQymOiVrdApdYW8zSnEcoXEoulhuvrCc5NNQ58t76ZdDJjZjpbWDA7_x5wU7bi-PB4asQ7Y	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/js/js_S1cmfR4SzY-aF1xa7WHIH-R0U_qDwH-jMqCQgphyONMe236.js	(from https://www.doseview.com/)
13:16:42	1352/1352	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Sep%202025%2003:42:31%20GMT	https://www.doseview.com/modules/contrib/google_tag/js/gtag.js?t5hzbn	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/modules/contrib/google_tag/js/gtag0c4b.js	(from https://www.doseview.com/)
13:16:43	1230/1230	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20May%202025%2006:17:18%20GMT	https://www.doseview.com/modules/contrib/google_tag/js/gtm.js?t5hzbn	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/modules/contrib/google_tag/js/gtm0c4b.js	(from https://www.doseview.com/)
13:16:43	4513/4513	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Jan%202025%2008:56:31%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/doseview_otsukalogo_0.png	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/doseview_otsukalogo_0.png	(from https://www.doseview.com/)
13:16:44	10629/10629	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20Nov%202025%2022:44:59%20GMT	https://www.doseview.com/profiles/contrib/lightning/README.md	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/profiles/contrib/lightning/README.md	(from https://www.doseview.com/)
13:16:44	228955/228955	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Nov%202025%2006:28:52%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/js/js_pP-27OaePUvCsrsExTyS9Twxo64A2_LvdA7BSFKS97Y.js?scope=footer&delta=0&language=en&theme=doseview&include=eJxdjEkOgDAMAz8E9EnItFEUFJqqC_B84BgulmZsOVqlkOoo0KVj2yTzgQymOiVrdApdYW8zSnEcoXEoulhuvrCc5NNQ58t76ZdDJjZjpbWDA7_x5wU7bi-PB4asQ7Y	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/js/js_pP-27OaePUvCsrsExTyS9Twxo64A2_LvdA7BSFKS97Ye6b1.js	(from https://www.doseview.com/)
13:16:44	827282/827282	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2010%20Nov%202025%2006:28:56%20GMT	https://www.doseview.com/sites/g/files/qhldwo10681/files/js/js_v1LuWFqYDBt5zpnzzETw1FVF-QvsktVrfjYXOY_3hh8.js?scope=footer&delta=1&language=en&theme=doseview&include=eJxdjEkOgDAMAz8E9EnItFEUFJqqC_B84BgulmZsOVqlkOoo0KVj2yTzgQymOiVrdApdYW8zSnEcoXEoulhuvrCc5NNQ58t76ZdDJjZjpbWDA7_x5wU7bi-PB4asQ7Y	C:/Users/EJ182LJ/Downloads/sites/doseviewsite/www.doseview.com/sites/g/files/qhldwo10681/files/js/js_v1LuWFqYDBt5zpnzzETw1FVF-QvsktVrfjYXOY_3hh8542e.js	(from https://www.doseview.com/)
